Unnamed: 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76
11;831.9538690895811;833.3325159507035;310.2581152100155;785.8269480198094;733.1974942345032;686.4761398321929;701.1046743503183;829.7271289787893;645.6907158386451;62.35875356603389;0.0;284.0875201189341;263.1285422783636;240.48966505421228;157.10634174819407;97.275564895324;37.27463064437108;101.64790794519212;38.12402504412531;79.8874110300112;728.8733340861163;662.9384051370689;175.30461253770804;167.37583303716127;748.036207304684;705.2872798234089;731.9359242965065;1065.4183455937496;713.3470191563176;667.1055849893918;1072.9880231922948;470.92507087870496;23.02930125901008;14.89383359011292;25.279971654431343;144.1346799810958;770.7049258164295;314.5509823561154;154.39439525421503;142.12767244582955;382.77450843230673;122.84414828346092;245.8640871031089;168.9926546816362;337.5242815476747;300.655787521881;156.0507401252694;789.2048523444864;714.6241418664924;212.93395867707383;130.38845133786313;54.57006877129666;119.0075464698183;272.92870891074915;259.6567607959884;296.84499545233933;131.3993839690694;114.03476372839;153.8002761381183;199.2492360599448;326.3117269964497;40.03712805317665;239.10240297684487;246.419730508172;171.71035981736458;101.85580275833968;249.35262253856047;197.46886737879788;316.64090084631147;162.00706148207254;269.8981755175466;250.92640268524485;227.4236685305769;25.46194890276641;128.14447901350155;243.41686912509425
12;639.0318362559595;640.210699548733;172.21760698533788;521.0942053371326;449.1280738937221;402.7255629347216;498.98178761018846;608.8904083159009;363.3175972382952;344.7078472407864;284.0875201189341;0.0;31.47579431431544;55.26253682496982;151.18657097482497;186.82251533052056;302.904782803514;183.62982957879623;314.89332666294274;205.8568003033108;476.2811214203116;428.25857728493406;111.10629015022435;117.62479634481696;491.95594279814645;462.9405931335161;481.5546828214589;785.6381907730364;465.8619655455572;384.1401093214456;794.0976671840474;209.54340141550472;261.71274024647045;288.42201133204225;267.56550673176366;427.6842050255644;489.92611943676906;50.902874776108646;130.10607929340432;142.4673955913551;166.0147692717076;196.08684127906687;87.19152619192826;160.22559067973995;54.38582438629541;31.33911550949084;164.96307054724207;510.3726932705796;435.56601981697867;80.1920288614388;181.359767877152;229.57112888758425;402.4686046989357;219.3011580580336;39.198909145944654;239.8485567115099;153.23232547704723;171.13658779078546;437.20135175583823;85.1387718931175;263.540402560322;248.4597984681685;44.98702834328871;195.492506598322;139.44900902327933;382.7805454039829;210.9117908625119;192.1798321254;260.37358485668085;157.8807111100272;44.21015141762642;189.9555822817658;105.67323251739836;267.7989673612251;412.1926068568528;203.47529923970905
13;670.0375452251668;671.2235962249887;193.0199976945821;550.8695642041214;471.9063055449084;426.5701037395912;530.0640928233352;640.3623025034175;382.56502107693046;322.4670987739777;263.1285422783636;31.47579431431544;0.0;58.74908907304364;143.0462567125349;166.27442910634912;279.3540918082675;161.5939288699062;292.0778480417064;183.6776032084068;507.1540665205982;459.7173497795664;96.56894398107924;95.8341380915101;522.5827310230874;494.24685458074754;512.5379429024522;811.8683226626116;496.9950790336196;404.0514630692576;820.6586847507564;216.63251530473352;240.35770804599343;266.2622289710326;245.02462910297515;407.2442629440735;507.83002121481934;53.44376703585724;108.9820919236804;121.10619556913817;195.84981233207856;185.92999165444024;98.4806196756927;156.2388252425818;76.06883856246598;62.28514630458309;158.51263774637172;527.0017845111596;452.26183762909193;75.08040831687497;171.10591998709887;209.10173398317195;382.08199651581486;231.95818528221977;7.867489399775665;254.4044363918722;131.77713572119362;149.13803978818797;416.8809559976903;69.17165711437373;280.0998825781627;226.0101637265084;32.53796464009966;205.51056949103216;133.52701088005318;363.443873076112;220.7074212506008;194.6110585991884;276.0015681593989;152.01598032149624;18.70451207613158;200.88351407264605;112.27746126119662;245.2216380320835;390.6955903164063;212.7269217394273
14;641.0932794796056;642.3432699775136;140.78630905336215;550.2457523734446;495.3250913341686;447.5734113121633;502.4814098123045;619.8428161425006;413.7190017682579;302.4227916142662;240.48966505421228;55.26253682496982;58.74908907304364;0.0;97.51734604327892;144.8479613589365;263.436219346021;144.33458541099506;273.91725023104954;165.97055262753744;499.1153558407786;442.84869986466674;65.45055507370607;83.09271868643306;516.5452127254033;481.08440765110765;503.3957860048147;824.9874831878379;486.28265370941386;433.8588643948525;832.6823615023011;264.79975605491137;219.0797894803419;246.6756683871949;226.81396771690484;382.1158572474389;541.1064647799305;104.05515477626004;92.76406943764243;104.41684677548062;165.2131857099278;142.9106674115454;41.06168628880001;105.08526361744234;107.5135642360925;61.071162429856834;110.39406335054224;562.4424392368342;487.719695695773;27.94379501769601;128.42623220790583;186.2059406270704;356.9686365114433;173.54203118753622;63.5192819376236;196.53008335793683;114.5455618668313;132.37359118126568;391.4248995497968;46.68262355428469;223.09937812914225;207.92105968403024;30.80449612151197;146.76810754059105;84.95771391146532;336.0424585568549;161.95833500281967;137.9947172479291;218.5225940744708;103.17911261810984;77.26366132002921;142.2160277618215;53.59875696635612;227.10758245836325;368.21507584221;153.98683639742825
15;683.4067250888016;684.7478558511629;158.8116510866813;629.5503257243105;590.3315667005563;541.8271100895862;549.4494269629133;675.5126828081791;510.8924504174674;219.08972122997324;157.10634174819407;151.18657097482497;143.0462567125349;97.51734604327892;0.0;77.63001574444758;187.0313218068408;84.85010788842936;194.05222475465223;99.25732951381607;571.7876789170014;506.3864773342526;51.228447168729325;74.33227930515021;591.0451996425119;548.3561744490413;574.8295896159683;913.6406143468132;556.2602961383463;530.782280365959;920.5674454465022;358.8104957727122;139.01006782147147;166.66720553067853;150.1871250528529;292.00559520333564;638.4432619067196;195.4986079879312;68.08371371086079;68.43759877027456;225.7055957060715;45.47607678585279;90.62960048805483;23.36074050183592;204.74983583571407;157.54766483147984;16.981000033679074;659.9362273721288;585.2255193692171;70.9950496286913;31.352148346215607;107.51388007313302;267.2504666266609;144.15513006335064;143.71552679634695;170.8542059091221;70.0729575930723;78.762196917078;300.9241119526314;76.21077847684673;201.9563397920465;133.44790310519318;111.10744658383604;112.68784073879932;14.80599504102767;244.75870039137047;122.75901772578015;73.46072738304703;193.9329295191692;13.68467953673644;157.7570093216224;113.68943794129144;70.68602802181111;150.5862002859353;280.6642730394405;114.44387922339644
16;760.291500623095;761.6235330833537;235.971263727224;693.8515955953181;635.9461517930811;589.337969499022;625.522271301147;750.0206436431224;548.6986638932807;158.2195640271528;97.275564895324;186.82251533052056;166.27442910634912;144.8479613589365;77.63001574444758;0.0;118.6633626939642;11.863336922273392;129.15574693091622;22.4509684927161;639.9072867811445;578.2104996541241;79.41732516362255;70.45245679358521;658.2353395388616;618.878906059093;643.5664300087036;969.5334034381796;625.6397011888631;570.0050758477589;977.37146099954;377.3864236261237;74.95210797636823;102.1014100977874;81.96936292455217;241.1529076821947;674.0970709755945;218.36408852680472;57.303518316157714;45.20360774232745;296.59690947200784;71.28259831130742;156.05221858801914;97.94540890670446;240.2780510572365;204.1409492205888;85.64342174105815;693.0527733487046;618.3671613410746;117.99327417872291;66.47047798190373;42.87203523413756;215.9575871611812;218.49611338439345;163.17163094179006;244.931839194304;34.682460933334546;19.51372972620477;250.7451251284245;102.1410631114525;276.0757480452692;63.09253944680327;141.8418699394311;187.7069098609985;89.57524237260373;197.1987421246045;195.871442786372;142.92651030450315;267.48271737301127;88.28915468097752;174.0919001868332;189.6649320380047;140.88433999890907;82.26080877455584;225.3716944114504;188.0611184750769
17;866.307570680179;867.6773669809451;343.175070251772;812.2763437904612;751.2112226737331;705.44636973825;734.4778240144667;862.033535214487;660.7990163066371;46.49685640400393;37.27463064437108;302.904782803514;279.3540918082675;263.436219346021;187.0313218068408;118.6633626939642;0.0;119.6820630148867;16.065853522335036;97.63468190366116;757.2754998641458;693.3408995604099;198.05488525796503;185.29935827844469;775.9565390754318;734.9830780305317;760.6678212484933;1087.5855771946342;742.4166128648135;682.6869599936073;1095.594788434884;480.2003985130289;48.32082420522072;22.885057822604747;37.15722781670603;135.29707855041127;784.3328817464221;328.76030052073844;173.0954133511819;160.77428769784;412.2121558952165;156.70654473775153;273.15164607354257;201.1599599768225;355.0309038997892;322.13997223850333;188.02840652194672;801.6763407141337;727.4475952345464;236.65298412409987;162.6587595059547;79.78089022592579;111.80430119078228;308.8404626118122;275.0258433377571;333.1111873215531;150.09873926093329;132.06079526707708;145.07452319462945;219.67292369702184;362.818288961964;55.59324136289004;258.2861310888318;281.66326412273264;201.21263075756409;101.9098737842856;285.22927353192216;232.76679638475684;353.2034728014108;193.4436377660261;283.90723048820286;285.8565239726165;256.0822966103846;36.80169344887974;114.90332509811294;279.04808464459205
18;765.6695293655935;766.9928494628471;241.9307919753218;694.3368581038112;632.5714202006717;586.3542200283396;630.3139413892808;753.8962116370938;544.1420982614928;161.16621509544882;101.64790794519212;183.62982957879623;161.5939288699062;144.33458541099506;84.85010788842936;11.863336922273392;119.6820630148867;0.0;131.27488933447256;22.227785325695745;641.4909311186725;581.0540155049989;79.4831546420239;66.129808151089;659.533693956268;621.2374220964491;645.3341926718791;967.9042784510854;627.6204968732268;565.642321277357;975.9341724263434;370.4931710935901;78.78643663489237;104.87524681801656;83.936331580015;245.77415939881868;669.0571256291895;212.91699607914265;53.54269061863029;41.18410019990609;299.5500051321932;82.48843537232354;158.59769818979288;106.20353180045996;236.4674841670728;202.4794160296341;94.35554639590266;687.6149140372835;613.0095111227055;118.29099149141244;76.75307426551839;48.61053853153259;220.6554424720333;227.3962237984347;158.01717885296128;253.94259491913763;30.449981726277283;12.506367695565867;255.44722744737047;99.99452774717386;285.1095512899962;64.83022113737083;138.8163904860665;196.3524019452072;95.73272561665256;202.78633396270496;205.03307386452656;152.50668653316586;276.65948310405173;96.3490423832029;168.31622146110558;197.9785419250543;144.747593693398;84.17185258124613;229.13116105381687;197.086249830344
19;870.0692753846939;871.4483982721518;348.25372625431424;821.4920050742978;763.6805537694946;717.6071962230947;739.192973735044;867.652478303842;674.0660000301917;31.24640636768516;38.12402504412531;314.89332666294274;292.0778480417064;273.91725023104954;194.05222475465223;129.15574693091622;16.065853522335036;131.27488933447256;0.0;109.05636940462828;765.4624552690466;700.313119973768;208.4679744901536;197.30773617556065;784.4106773662432;742.4083930586609;768.6686970061639;1098.6842765831752;750.2194512920056;695.834766334719;1106.52433609874;494.7025099439739;55.48398521508112;27.54961872541345;47.35669714547346;119.89010170007693;797.9966347203986;342.0801491438632;184.8170782818548;172.45698143333095;419.7240571442273;160.91236568051866;281.73507912533177;206.7477143359248;367.4783925108633;333.24886046324525;193.7361586361289;815.6110396148496;741.2886597663463;246.77993517672536;168.12136033715453;88.29943877105472;96.09531230853364;310.72580452192943;287.97590492877094;334.4127562549761;161.70851563743508;143.759678995025;129.68895773581528;230.9835765383012;363.6542014198488;66.45723258478635;270.0893936430374;284.4547861602984;208.50558273455312;85.84890731884815;287.17771397704394;235.5085725807094;353.9292272398156;199.53025533674824;297.2208272260272;289.013535203191;263.9285874070595;47.10972778541989;100.14670440066354;281.34485790187364
20;782.4027806038488;783.7379131899037;257.93715095274285;715.6019082436414;654.7902336048725;608.58160650513;647.816629693065;772.4554702279344;566.1795167195395;138.9553858231136;79.8874110300112;205.8568003033108;183.6776032084068;165.97055262753744;99.25732951381607;22.4509684927161;97.63468190366116;22.227785325695745;109.05636940462828;0.0;662.0737350263424;600.6290912902087;100.76463339103545;88.34422385445713;680.3112045426822;641.2299323893161;665.7853437157898;989.9787108063372;647.912150789946;587.7256332800696;997.9637788069356;391.40032286857866;56.90874504676301;82.67095944357418;61.71143814907041;223.90627766350084;690.9364704457938;234.7356706147932;75.76270653884296;63.40166179700496;319.0167814943658;86.69671076888147;178.38968843165034;118.63999414745425;258.66697994550015;224.5139454865165;105.96343220959848;709.3331360413155;634.7685908581371;139.5307069604883;84.66652998992579;28.95154972370296;198.832852021255;237.99235175514684;179.97895977998724;264.22100652732206;52.65251585805168;34.72920403183139;233.6055212064779;122.07648658660466;295.2829092622493;42.60499837512055;161.0332356030677;207.6075561734788;111.65629693070784;181.4333792786436;215.0419023731272;161.6207730949366;286.48458673958345;109.23311904464344;190.0379023932036;209.95008043088868;163.33503608713872;61.94938401782032;207.01798732401585;207.453914735612
21;264.2364991149806;264.53116477668937;429.77641445548977;81.80856409928406;267.3111174184105;242.53428829049253;178.6632822019186;177.1355886048443;322.9261817137122;790.8502830650333;728.8733340861163;476.2811214203116;507.1540665205982;499.1153558407786;571.7876789170014;639.9072867811445;757.2754998641458;641.4909311186725;765.4624552690466;662.0737350263424;0.0;89.82984115745519;562.1865856499052;582.1478101215345;24.05250746745332;46.57365455173753;10.749497659791336;391.308798954742;25.65725781184033;313.16735877733595;391.7245227851272;448.34663417404334;710.062064625506;737.9449621825086;720.1187045157016;859.1537624328404;371.8176637581072;480.3100434084978;591.7257392833633;603.0598156766052;346.4892801665709;609.9087094783052;484.16202170024513;561.9645367833567;440.1969349770793;448.4495832556304;574.3126979477569;402.5295590910819;373.5302910402967;523.5328644583983;599.8039427494361;677.6061835746151;835.3244599425316;494.383129846952;514.3965993931985;484.0263463070289;612.77300203387;630.1382381126284;867.3667861734494;545.6757337997507;470.8755285575235;702.0794400821702;513.894687381811;506.43578932729264;557.1629986469117;811.3268011139492;512.350761195309;548.9229599151257;479.1285029898902;567.7945984849495;514.0173948966846;499.27489271505925;501.5430720300433;720.4772261420198;850.5103977671744;513.6418724939754
22;237.90739043069792;238.6704089390145;356.65816292680773;171.23956036681193;322.557514547805;286.8482680052198;115.2820673348324;182.44280267448;353.63198688355976;724.1242323384565;662.9384051370689;428.25857728493406;459.7173497795664;442.84869986466674;506.3864773342526;578.2104996541241;693.3408995604099;581.0540155049989;700.313119973768;600.6290912902087;89.82984115745519;0.0;502.9231182257943;525.5340273237172;113.86324474034208;47.59670292360961;85.98900961110134;481.06778550224647;64.90596792153057;349.4766323290069;481.2628861134305;440.069758648195;645.3965420739985;673.012618511148;656.3490254003243;788.106320447302;426.64449672142695;440.92669359736;533.8965755731433;544.5540154579226;281.61359706164154;541.6149919093273;422.4564188785298;494.230038716581;400.0400492436352;398.3677632055121;507.0117418348055;458.1896996592823;417.2006869543707;465.0697116846096;532.6880713334053;613.621979649391;764.8952206435899;416.3138677955924;467.3516421189522;403.6796560203151;553.654056331013;570.3484127572381;795.9465827308679;489.4176305233149;388.1363911294249;638.9784722108171;461.49137387784873;431.2736609826207;492.1292053211932;740.4018304264104;435.7035901043004;476.0578624023738;396.822336834838;500.93613968303066;469.2405380339656;424.5146896482569;437.6617522535545;656.7349267543609;781.0434844440971;437.843921584784
