Unnamed: 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72
11;660.2108776260715;407.81057691234514;473.9849541817506;348.4781289406488;348.29400701867075;452.7566922587738;669.1606885705773;172.80869637567676;201.3390409441668;266.68075138906187;0.0;377.472781332294;623.2207128296088;576.7326954501435;614.2831618489478;414.9375099747186;612.3766391531691;373.53710365717785;462.1604928481344;734.3850976802859;389.03234838395167;174.14199372960582;124.20229396573905;554.0422992996162;729.1349311985707;714.9645775819641;655.9086278085391;160.40803394625777;847.5868786179507;851.1182198137369;769.1507870606101;819.6084811884349;827.1701586631259;855.4372374177609;786.7869000335161;805.0897699957148;874.5884551132312;754.8757951196301;898.0344524774571;749.3132170643903;845.5699312438497;828.3111427703109;844.1808826183642;824.3407858858133;818.7225636122915;827.2626277362731;825.8169795792336;808.5195524228146;834.8510547002384;819.9715684095111;843.4008439128207;820.5131584086932;861.020757542;861.2241477190132;846.8750236823497;837.6196936842556;840.9269286002846;846.0794456020586;854.2767106757619;852.5211051191786;826.2179350444924;835.8563124583262;862.7381701476122;855.1735428912565;868.2917650988843;877.6896258305032;893.8490061763642;893.8490061763642;842.4163852167392;823.9847264662478;813.776599978485;835.6198015640642
12;295.5422558290158;376.563360204264;331.7547051270972;41.91516662835963;356.5450487808177;233.37410553702367;343.41270285390914;264.25692450952414;259.62237351542484;331.0729653530685;377.472781332294;0.0;438.8314655959408;357.8404711050049;416.94318599106094;374.176848691452;364.98964582577565;404.5303014163395;371.42933775122754;424.59596138954527;16.007609946674354;538.5223424394861;305.5127897668372;244.84216832006163;386.213402240834;441.1318217710238;388.89462939042585;525.6195199245573;470.1191289297456;494.1799231472109;403.1654017029537;445.6754525118345;453.04042078491136;478.8393642367174;440.43458035262535;493.58652864485936;497.29058695536713;414.5980411769592;536.8152418665007;435.1681672467308;514.1188787775136;496.8335079067813;508.85436749386696;487.04628865680576;475.9294677058149;488.3580836121108;477.8861660993773;460.34405029778713;475.2036471687496;458.1733690863432;479.6414654282087;455.1897581985336;493.5544667753424;493.6480684817227;478.8544503362624;467.9942451442121;470.16373676362633;474.7699822592011;482.2195388619844;479.2743833640488;451.8070450525201;459.8368338956926;486.9091926812577;480.01017194149983;493.2996429982948;503.0093697302663;539.8404645375584;539.8404645375584;496.00362272798776;477.7049352296568;473.7693055804037;498.6590747793728
13;582.7137749639589;244.31174775597748;149.23651505193874;416.4481354083628;299.52997011441425;208.7848148196892;693.5706385089884;623.8095172757041;422.4503371892745;730.656022662627;623.2207128296088;438.8314655959408;0.0;85.6288569008204;26.12733975429997;234.214405920408;775.9608603439018;306.1501384142848;809.6330569886172;776.8424244931102;426.0070406986457;699.6492363412023;636.5342635642014;638.6462838607181;697.7062375512071;169.80899664589083;141.46992331826934;692.6048362115473;586.7922437234648;745.3266876477923;428.7027697086968;507.7812679519457;514.2711719731315;626.2475233423862;364.1036890296674;288.41918766306753;622.1237278526814;723.9840352625114;764.4820616473401;780.1002104359522;358.4486343823164;347.3885725893494;367.2202286576058;359.81148652461263;371.62748460083145;365.93780286369537;391.2968497636975;381.8341470078355;438.0329459409354;437.9264437864746;461.00152306178296;454.2898550926087;490.7047341228922;491.43084801729646;484.5745049719385;487.9776403675015;497.2207881921994;504.1651474761116;514.7580812226859;522.8351144852445;516.3152587445145;540.7691080373411;643.1888582557526;645.8721189065852;657.1619509832472;667.279378949204;789.665121509769;789.665121509769;774.2058415617763;760.1547089103661;770.2728706724761;795.9620195662848
14;499.4741484238272;238.57603082093763;120.61266977775163;338.4314844794239;283.2543466197713;135.5736162981854;608.6818822019037;558.6368403174937;375.916116707425;660.4073901186998;576.7326954501435;357.8404711050049;85.6288569008204;0.0;60.78870154207329;228.4003731046667;690.4887465905066;303.0571413793795;729.2626849855569;692.2422754521842;344.3867158713025;671.3493857262274;576.3079248403851;553.0597294765166;614.5676964557662;150.94480865534214;98.63757583358536;662.9621006744903;519.1053051239353;667.0759969156127;365.4149273498811;444.0462304761924;451.0149833704603;556.0876762720953;314.28397356414945;264.894655477335;554.6204901303416;641.2059771592744;688.6876475999694;695.8298216036528;327.93583422511904;314.0223453873488;333.7674185994761;321.8408904741528;329.14257402375574;327.36616237559394;346.56466599798574;334.3583958167852;386.7695114788036;383.39204549858977;407.8532531646174;397.4317520180058;436.5973111733411;437.2543764709554;428.57184679498255;429.74205854023256;438.36358953893966;445.3254867124715;455.9954501104422;462.7387718161792;452.6816734570145;475.9777882874414;572.4799823538644;574.1374101891214;585.9568231130833;596.2901331427663;712.1266336830062;712.1266336830062;694.078194056885;679.5487678507553;688.7512594315867;714.6165125769022
15;556.614072104375;246.22349741553003;141.994464311366;395.86661896012265;298.8364512481998;189.38424353623503;667.7112717221878;608.4185948523093;413.0178248158787;713.4462841038822;614.2831618489478;416.94318599106094;26.12733975429997;60.78870154207329;0.0;235.96061929636065;751.2126433170225;309.5201665987905;788.1678412823148;750.9012908161595;403.8069753953533;696.7083082816976;622.9301468659592;613.6795543697372;671.5977103766205;153.3659043424257;119.09509035317822;689.2284696287869;562.3138383024892;719.4290179876425;404.8223233171071;483.92284796103166;490.50570634350856;601.3879885477307;342.65067741535137;272.56717710949164;597.6974164006621;697.8624849345925;738.8588835191998;754.0960163241908;341.3258359431134;329.5230263337569;349.431161874642;340.9295721439201;351.7745683853228;346.94495011148604;371.01957403272473;360.9325831849428;416.4895969406076;415.71357567090126;439.1168620469768;431.6477235690123;468.6771467363134;469.3903351798154;462.15323500331056;465.12148804347567;474.25744464093225;481.2146721401975;491.8365236894772;499.6667302009416;492.4839711322888;516.7550242447185;618.2507991485563;620.7785558380591;632.1528858718111;642.3073843168601;763.8442037664462;763.8442037664462;748.1576377116813;734.0774207794707;744.1574228627375;769.8527120288725
16;620.6679054028482;10.30857343421364;110.18865245211194;336.03275075897574;68.78776935675276;192.2876519789664;702.8502294011703;461.3429782936191;227.6134991438871;580.4060269194946;414.9375099747186;374.176848691452;234.214405920408;228.4003731046667;235.96061929636065;0.0;739.0686694321364;74.74510171914217;707.5274165674373;787.2688875769925;368.5806055205295;468.99888803764526;458.3291825162032;616.0668900749165;730.1904701240816;378.0548338430928;326.9272777825885;462.8675218994782;704.3929869254098;812.1948597463661;565.587560422278;640.1572659561045;647.7331621737923;733.9338550256688;532.3981289076446;493.2923118038228;739.158958057361;758.8376903644961;843.8510148748588;795.4160079431265;555.2708642133192;540.7606503941232;560.2807929013035;546.8848107476838;551.8658499108973;552.0705166466025;567.5615605842106;553.7219704307837;601.5326939194837;594.8412653841831;620.1224372955919;605.6623721298135;647.0284469279085;647.5879372004345;636.9280876520226;635.1064366095327;642.5760148608077;649.3470903756225;659.8066724996156;664.336057180297;648.6598417425427;668.9394163910382;748.2678935956823;746.9273421733341;759.8903464643329;770.5066503457449;859.1351033904227;859.1351033904227;828.2900393884563;811.3925201897353;814.2193056688996;840.38398365734
17;267.509283348261;741.2276043070333;691.0081773361348;403.3700088720127;717.3767280004298;586.1953722720028;155.67346526301748;440.28571032413066;590.4507734268863;387.8159922751462;612.3766391531691;364.98964582577565;775.9608603439018;690.4887465905066;751.2126433170225;739.0686694321364;0.0;765.3599216268105;221.0189333460028;157.71277877483834;371.65764138917234;785.5552666365602;491.9697840333336;138.7049723566185;222.26676132236173;723.3391992740133;686.5472066780998;771.8517130628344;482.4698992709325;341.6578313095255;537.0431471005709;522.3054269909051;525.8515274580353;455.42204060558623;621.9428557004052;724.2036349438425;485.93292378346223;230.14640719516768;391.9440802814989;175.0675324151526;709.1925590083382;695.3679045334684;697.7288432267216;676.6909299245871;656.7079819245226;674.4948426796855;646.4866636130574;632.5767186224303;611.7244914550824;591.7890628465027;600.4426594082614;576.2631012224994;595.2475883641275;594.8078014395735;581.7022654845243;565.7206521362625;561.0472846055267;561.1870038606429;561.9651420248167;551.5801058305568;522.5874898783475;511.4101982192494;449.5204442429833;436.542605611281;444.19959558756113;448.0182268778092;366.06351243639;366.06351243639;306.0358271530389;291.8455286466292;269.7085183807291;280.1485081453677
18;669.5726750934082;64.50656988141363;183.9796354054408;363.8211823230947;48.04868291942805;254.4179901440508;743.0080150583284;446.4086346790757;208.36730496880065;567.7044032609859;373.53710365717785;404.5303014163395;306.1501384142848;303.0571413793795;309.5201665987905;74.74510171914217;765.3599216268105;0.0;712.1195325826419;826.3167989376333;401.6333591023289;406.2363315446648;434.9690422833447;649.328402290007;775.7776354310051;452.7961446960636;401.5098423193284;401.30787729124046;768.0705817593393;864.7030289322753;633.7147307895025;706.8471997898546;714.5124790231295;795.5627288900571;604.4896888111261;567.9222007047913;802.4076999018599;804.5638133478284;898.7547909195271;835.6390211737681;629.4581708187326;614.7888416983933;634.2335009618198;620.4790257685931;624.9099415062436;625.5760865474573;640.1801435704658;626.0136118809513;672.6478489851235;665.2432782177035;690.6033360618597;675.2981145348184;716.9802884363922;717.5148836865525;706.4439174131522;703.9458533789697;711.1125603753469;717.8043465380719;728.1614918501658;732.1503285905377;715.2619109200058;734.7009514450651;809.2720965093877;807.1900772292169;820.3379251537317;830.9446619075858;911.723685678694;911.723685678694;877.7014638832526;860.3390998868156;861.397654485569;887.3583141531514
19;438.00522745334666;706.5778408080249;692.3376536127878;394.1189843261084;667.0507344533742;602.0786541877368;358.61112029566874;296.4498440624456;509.8301135758865;200.9315013448713;462.1604928481344;371.42933775122754;809.6330569886172;729.2626849855569;788.1678412823148;707.5274165674373;221.0189333460028;712.1195325826419;0.0;378.4151958642181;385.15428743652734;624.9393379471285;338.5612594213318;277.0345835238432;430.33599329979546;802.9328871719791;754.7315477279824;611.7764360774144;666.7702571447055;556.6546183605799;682.4555351246613;688.2392403952205;693.3538870751845;648.2969838442557;752.1379994980808;834.3993826338849;677.3314022821495;443.7946934326803;607.735596768738;395.80453590534495;836.6877561152364;820.7443681328373;827.7156737579538;805.540867685236;788.7918800140584;804.8709664786627;783.5090060030806;767.387665375083;760.4606473897128;740.6461584926577;754.7611241067316;729.168493326937;756.4622349827113;756.1949594692809;741.78064984999;726.7854015545174;724.3202370173838;726.0628595747556;729.2327429228209;720.8309311914014;690.5820088628325;685.1830211307444;645.7828867536656;633.5853562910795;643.1539543834967;648.6505386535246;584.6957439073907;584.6957439073907;524.7131872043745;509.5174484086269;488.698966101821;500.6079867157665
20;200.1577314106536;791.3530744252158;719.6899137152741;466.4352863811942;778.7158888767005;612.0451843425739;84.9937767332015;567.3156225580487;676.9125123020825;533.3371885720388;734.3850976802859;424.59596138954527;776.8424244931102;692.2422754521842;750.9012908161595;787.2688875769925;157.71277877483834;826.3167989376333;378.4151958642181;0.0;425.4846307326595;908.4640921643564;620.257333977365;185.38089497728728;98.72875382984928;691.4007727874008;665.863072216512;894.7416556223338;365.5627243819628;190.6887388114432;458.3915822680572;423.43721739612175;425.0715126058205;329.754628076044;552.1656376748421;666.6873864367702;360.48757226718976;89.75903415926251;238.89945682244883;17.393263074066716;637.243969895552;625.9676746582576;624.0841240973083;605.1027272127448;583.2149330175878;601.6355676498289;568.9768053990407;557.8901535261963;524.9713249771313;506.0533598000965;508.83962285464986;487.4499672727916;497.0394465441606;496.4484666851175;485.36016879129176;469.274037849724;462.59580571678816;461.0663354317628;459.3115724597109;447.4130550645838;421.48641391912753;404.7098376175304;319.9484459843308;306.65341236370926;311.4912666655092;313.01523729760146;209.8212234762772;209.8212234762772;150.2127761338243;137.8280565094741;113.87275811045154;122.462735605199
21;289.7050920967493;371.370654564135;322.09869550365295;45.25988145149001;353.7924712348829;221.891785589066;343.31873917189154;279.2840744229153;264.26318639171853;347.0782713488844;389.03234838395167;16.007609946674354;426.0070406986457;344.3867158713025;403.8069753953533;368.5806055205295;371.65764138917234;401.6333591023289;385.15428743652734;425.4846307326595;0.0;548.2985310856477;319.8020969454772;248.16824357641096;383.538330686644;425.6089291193185;373.6758595534392;535.5102263736436;458.7801142251081;488.8718203098091;388.7054399572568;432.486859896472;439.9050722673357;468.6711540758889;424.83922101691206;477.5801796227908;486.49696516167865;412.0923889939079;530.656950540048;435.5360540402438;498.24032030051126;480.9457696891757;493.0374802066216;471.2532126022139;460.25987837651394;472.600743628342;462.3831829379118;444.8327597262149;460.29225070257024;443.4010752332649;465.0550122412388;440.7238124761276;479.3544421767365;479.46080318262784;464.7063637476698;454.0443543157607;456.38365335397424;461.0815581600313;468.66612955039966;465.9521047485957;438.7433262580992;447.2991345844025;477.159928899832;470.5676698996954;483.9108526136136;493.730375676331;534.8436033529172;534.8436033529172;492.2525748786117;474.0513027231005;470.9647055438158;496.1126607021573
22;828.2692943318883;459.6094425009413;555.5911130800235;504.9681293678728;401.0982792271179;564.8203392804454;842.5020277037685;345.277286138725;312.70425882551245;424.55971404375566;174.14199372960582;538.5223424394861;699.6492363412023;671.3493857262274;696.7083082816976;468.99888803764526;785.5552666365602;406.2363315446648;624.9393379471285;908.4640921643564;548.2985310856477;0.0;294.1440126649603;727.558282411785;901.371506421264;819.1090614901443;761.2677228685778;13.737842785916794;1005.6667530869036;1021.740444020468;914.0687964994972;970.6889835297084;978.4119893098122;1016.9642151415962;919.848645255962;920.9126581708648;1034.3419176672617;927.48304780537;1067.824377687754;923.3308762103688;969.4981193423528;952.7410050908312;970.0894665973144;951.774807068488;949.118479358213;955.4356586453152;958.7762312579692;942.0125091237402;974.4754819299364;961.2346137074798;985.618888302019;964.1713402721756;1005.7358669786192;1006.0232954842448;992.2030257056756;984.3724352372756;988.6327260278742;994.2302086152785;1003.0613673006592;1002.5493424614702;977.802967559634;989.6306172614692;1025.3656673806877;1018.5324293982484;1031.818377204102;1041.5065318710651;1065.1271621404123;1065.1271621404123;1014.6505133035806;996.18049389667;986.6016126679352;1008.7606255475008
23;565.3497897771429;453.4340856769556;491.1356836699836;287.55986526286097;399.1967284783026;442.72895166699647;559.840487718705;52.99976344416103;230.8794710178447;147.82257496225995;124.20229396573905;305.5127897668372;636.5342635642014;576.3079248403851;622.9301468659592;458.3291825162032;491.9697840333336;434.9690422833447;338.5612594213318;620.257333977365;319.8020969454772;294.1440126649603;0.0;444.7007038149394;623.3817756185153;700.2218933857973;641.9928248886489;280.5077386789323;767.7382987499034;748.933055667001;708.5060810502507;750.0307625441027;757.2626692496278;770.1998051137434;740.0473149219096;776.4297350323136;791.9218662094177;647.8082826181785;797.4789115297319;635.7954303094873;807.6490628738593;790.2077841190755;804.1764659392543;783.0856385156945;774.3239506058434;785.1425407408525;778.40229716424;760.83863484137;779.5251342783477;762.9338048470673;784.7998421097425;760.5225902206549;799.0626494370704;799.158220305907;784.3672291345729;773.4496304298619;775.4816690667343;779.9813767138065;787.235252461764;783.8719316904369;755.8597628278862;762.3522524265724;775.6541190596973;766.9530518033941;779.6715872341084;788.5006864468611;789.853279975116;789.853279975116;736.0755268048134;717.8405942005935;705.7074531487604;726.3456060825285
24;161.0105658051996;619.1839504239933;559.8108977772627;286.0159756702876;601.3648888139751;453.4485194436541;115.2941112542176;391.8427638275022;492.1955034402212;379.1022225480913;554.0422992996162;244.84216832006163;638.6462838607181;553.0597294765166;613.6795543697372;616.0668900749165;138.7049723566185;649.328402290007;277.0345835238432;185.38089497728728;248.16824357641096;727.558282411785;444.7007038149394;0.0;180.2739192514301;585.28959043174;547.8838068804464;713.8859993655159;389.9924082433973;308.9674822141948;415.025526888656;413.0496874371116;417.8201376103242;373.6301235072096;494.00390559430616;590.9063036846615;401.92229503622497;203.4328502295611;359.3387148398721;198.49123421306464;580.8964624608444;566.2521369181492;570.2603800028933;548.664876198008;529.7524968195623;547.0155199671717;521.4664756193145;506.5267815365099;492.0708776816746;472.05216179152507;483.86750793441;458.6825356669635;483.0238881613621;482.6986266432592;468.6363744481248;453.2214437218569;450.0573526530856;451.354328600923;453.9267882060682;445.0447853387839;414.92561648497417;408.52670929186144;372.6153951731339;360.99921775126273;371.52954484371577;378.03804234560505;347.18398774452686;347.18398774452686;291.8224950941324;273.7585381854969;261.00683801639684;281.9291408103217
