From grid,To grid,Distribution type,Major time,Scenario,No. of units
8,12,32INCH_CO2_ONSHORE,1,LL,1
8,12,40INCH_CO2_ONSHORE,1,LL,1
8,13,6INCH_CO2_ONSHORE,1,LL,1
8,13,9INCH_CO2_ONSHORE,1,LL,1
8,13,12INCH_CO2_ONSHORE,1,LL,1
8,13,16INCH_CO2_ONSHORE,1,LL,1
8,13,24INCH_CO2_ONSHORE,1,LL,1
8,13,28INCH_CO2_ONSHORE,1,LL,1
8,13,32INCH_CO2_ONSHORE,1,LL,1
8,13,40INCH_CO2_ONSHORE,1,LL,1
8,14,6INCH_CO2_ONSHORE,1,LL,1
8,14,9INCH_CO2_ONSHORE,1,LL,1
8,14,12INCH_CO2_ONSHORE,1,LL,1
8,14,16INCH_CO2_ONSHORE,1,LL,1
8,14,24INCH_CO2_ONSHORE,1,LL,1
8,14,28INCH_CO2_ONSHORE,1,LL,1
8,14,32INCH_CO2_ONSHORE,1,LL,1
8,14,40INCH_CO2_ONSHORE,1,LL,1
8,15,6INCH_CO2_ONSHORE,1,LL,1
8,15,9INCH_CO2_ONSHORE,1,LL,1
8,15,12INCH_CO2_ONSHORE,1,LL,1
8,15,16INCH_CO2_ONSHORE,1,LL,1
8,15,24INCH_CO2_ONSHORE,1,LL,1
8,15,28INCH_CO2_ONSHORE,1,LL,1
8,15,32INCH_CO2_ONSHORE,1,LL,1
8,15,40INCH_CO2_ONSHORE,1,LL,1
8,16,6INCH_CO2_ONSHORE,1,LL,1
8,16,9INCH_CO2_ONSHORE,1,LL,1
8,16,12INCH_CO2_ONSHORE,1,LL,1
8,16,16INCH_CO2_ONSHORE,1,LL,1
8,16,24INCH_CO2_ONSHORE,1,LL,1
8,16,28INCH_CO2_ONSHORE,1,LL,1
8,16,32INCH_CO2_ONSHORE,1,LL,1
8,16,40INCH_CO2_ONSHORE,1,LL,1
8,17,6INCH_CO2_ONSHORE,1,LL,1
8,17,9INCH_CO2_ONSHORE,1,LL,1
8,17,12INCH_CO2_ONSHORE,1,LL,1
8,17,16INCH_CO2_ONSHORE,1,LL,1
8,17,24INCH_CO2_ONSHORE,1,LL,1
8,17,28INCH_CO2_ONSHORE,1,LL,1
8,17,32INCH_CO2_ONSHORE,1,LL,1
8,17,40INCH_CO2_ONSHORE,1,LL,1
8,18,6INCH_CO2_ONSHORE,1,LL,1
8,18,9INCH_CO2_ONSHORE,1,LL,1
8,18,12INCH_CO2_ONSHORE,1,LL,1
8,18,16INCH_CO2_ONSHORE,1,LL,1
8,18,24INCH_CO2_ONSHORE,1,LL,1
8,18,28INCH_CO2_ONSHORE,1,LL,1
8,18,32INCH_CO2_ONSHORE,1,LL,1
8,18,40INCH_CO2_ONSHORE,1,LL,1
8,19,6INCH_CO2_ONSHORE,1,LL,1
8,19,9INCH_CO2_ONSHORE,1,LL,1
8,19,12INCH_CO2_ONSHORE,1,LL,1
8,19,16INCH_CO2_ONSHORE,1,LL,1
8,19,24INCH_CO2_ONSHORE,1,LL,1
8,19,28INCH_CO2_ONSHORE,1,LL,1
8,19,32INCH_CO2_ONSHORE,1,LL,1
8,19,40INCH_CO2_ONSHORE,1,LL,1
8,20,6INCH_CO2_ONSHORE,1,LL,1
8,20,9INCH_CO2_ONSHORE,1,LL,1
8,20,12INCH_CO2_ONSHORE,1,LL,1
8,20,16INCH_CO2_ONSHORE,1,LL,1
8,20,24INCH_CO2_ONSHORE,1,LL,1
8,20,28INCH_CO2_ONSHORE,1,LL,1
8,20,32INCH_CO2_ONSHORE,1,LL,1
8,20,40INCH_CO2_ONSHORE,1,LL,1
8,21,6INCH_CO2_ONSHORE,1,LL,1
8,21,9INCH_CO2_ONSHORE,1,LL,1
8,21,12INCH_CO2_ONSHORE,1,LL,1
8,21,16INCH_CO2_ONSHORE,1,LL,1
8,21,24INCH_CO2_ONSHORE,1,LL,1
8,21,28INCH_CO2_ONSHORE,1,LL,1
8,21,32INCH_CO2_ONSHORE,1,LL,1
8,21,40INCH_CO2_ONSHORE,1,LL,1
8,22,6INCH_CO2_ONSHORE,1,LL,1
8,22,9INCH_CO2_ONSHORE,1,LL,1
8,22,12INCH_CO2_ONSHORE,1,LL,1
8,22,16INCH_CO2_ONSHORE,1,LL,1
8,22,24INCH_CO2_ONSHORE,1,LL,1
8,22,28INCH_CO2_ONSHORE,1,LL,1
8,22,32INCH_CO2_ONSHORE,1,LL,1
8,22,40INCH_CO2_ONSHORE,1,LL,1
8,23,6INCH_CO2_ONSHORE,1,LL,1
8,23,9INCH_CO2_ONSHORE,1,LL,1
8,23,12INCH_CO2_ONSHORE,1,LL,1
8,23,16INCH_CO2_ONSHORE,1,LL,1
8,23,24INCH_CO2_ONSHORE,1,LL,1
8,23,28INCH_CO2_ONSHORE,1,LL,1
8,23,32INCH_CO2_ONSHORE,1,LL,1
8,23,40INCH_CO2_ONSHORE,1,LL,1
8,24,6INCH_CO2_ONSHORE,1,LL,1
8,24,9INCH_CO2_ONSHORE,1,LL,1
8,24,12INCH_CO2_ONSHORE,1,LL,1
8,24,16INCH_CO2_ONSHORE,1,LL,1
8,24,24INCH_CO2_ONSHORE,1,LL,1
8,24,28INCH_CO2_ONSHORE,1,LL,1
8,24,32INCH_CO2_ONSHORE,1,LL,1
8,24,40INCH_CO2_ONSHORE,1,LL,1
8,25,6INCH_CO2_ONSHORE,1,LL,1
8,25,9INCH_CO2_ONSHORE,1,LL,1
8,25,12INCH_CO2_ONSHORE,1,LL,1
8,25,16INCH_CO2_ONSHORE,1,LL,1
8,25,24INCH_CO2_ONSHORE,1,LL,1
8,25,28INCH_CO2_ONSHORE,1,LL,1
8,25,32INCH_CO2_ONSHORE,1,LL,1
8,25,40INCH_CO2_ONSHORE,1,LL,1
8,26,6INCH_CO2_ONSHORE,1,LL,1
8,26,9INCH_CO2_ONSHORE,1,LL,1
8,26,12INCH_CO2_ONSHORE,1,LL,1
8,26,16INCH_CO2_ONSHORE,1,LL,1
8,26,24INCH_CO2_ONSHORE,1,LL,1
8,26,28INCH_CO2_ONSHORE,1,LL,1
8,26,32INCH_CO2_ONSHORE,1,LL,1
8,26,40INCH_CO2_ONSHORE,1,LL,1
9,1,6INCH_CO2_ONSHORE,1,LL,1
9,1,9INCH_CO2_ONSHORE,1,LL,1
9,1,12INCH_CO2_ONSHORE,1,LL,1
9,1,16INCH_CO2_ONSHORE,1,LL,1
9,1,24INCH_CO2_ONSHORE,1,LL,1
9,1,28INCH_CO2_ONSHORE,1,LL,1
9,1,32INCH_CO2_ONSHORE,1,LL,1
9,1,40INCH_CO2_ONSHORE,1,LL,1
9,2,6INCH_CO2_ONSHORE,1,LL,1
9,2,9INCH_CO2_ONSHORE,1,LL,1
9,2,12INCH_CO2_ONSHORE,1,LL,1
9,2,16INCH_CO2_ONSHORE,1,LL,1
9,2,24INCH_CO2_ONSHORE,1,LL,1
9,2,28INCH_CO2_ONSHORE,1,LL,1
9,2,32INCH_CO2_ONSHORE,1,LL,1
9,2,40INCH_CO2_ONSHORE,1,LL,1
9,3,6INCH_CO2_ONSHORE,1,LL,1
9,3,9INCH_CO2_ONSHORE,1,LL,1
9,3,12INCH_CO2_ONSHORE,1,LL,1
9,3,16INCH_CO2_ONSHORE,1,LL,1
9,3,24INCH_CO2_ONSHORE,1,LL,1
9,3,28INCH_CO2_ONSHORE,1,LL,1
9,3,32INCH_CO2_ONSHORE,1,LL,1
9,3,40INCH_CO2_ONSHORE,1,LL,1
9,4,6INCH_CO2_ONSHORE,1,LL,1
9,4,9INCH_CO2_ONSHORE,1,LL,1
9,4,12INCH_CO2_ONSHORE,1,LL,1
9,4,16INCH_CO2_ONSHORE,1,LL,1
9,4,24INCH_CO2_ONSHORE,1,LL,1
9,4,28INCH_CO2_ONSHORE,1,LL,1
9,4,32INCH_CO2_ONSHORE,1,LL,1
9,4,40INCH_CO2_ONSHORE,1,LL,1
9,5,6INCH_CO2_ONSHORE,1,LL,1
9,5,9INCH_CO2_ONSHORE,1,LL,1
9,5,12INCH_CO2_ONSHORE,1,LL,1
9,5,16INCH_CO2_ONSHORE,1,LL,1
9,5,24INCH_CO2_ONSHORE,1,LL,1
9,5,28INCH_CO2_ONSHORE,1,LL,1
9,5,32INCH_CO2_ONSHORE,1,LL,1
9,5,40INCH_CO2_ONSHORE,1,LL,1
9,6,6INCH_CO2_ONSHORE,1,LL,1
9,6,9INCH_CO2_ONSHORE,1,LL,1
9,6,12INCH_CO2_ONSHORE,1,LL,1
9,6,16INCH_CO2_ONSHORE,1,LL,1
9,6,24INCH_CO2_ONSHORE,1,LL,1
9,6,28INCH_CO2_ONSHORE,1,LL,1
9,6,32INCH_CO2_ONSHORE,1,LL,1
9,6,40INCH_CO2_ONSHORE,1,LL,1
9,7,6INCH_CO2_ONSHORE,1,LL,1
9,7,9INCH_CO2_ONSHORE,1,LL,1
9,7,12INCH_CO2_ONSHORE,1,LL,1
9,7,16INCH_CO2_ONSHORE,1,LL,1
9,7,24INCH_CO2_ONSHORE,1,LL,1
9,7,28INCH_CO2_ONSHORE,1,LL,1
9,7,32INCH_CO2_ONSHORE,1,LL,1
9,7,40INCH_CO2_ONSHORE,1,LL,1
9,8,6INCH_CO2_ONSHORE,1,LL,1
9,8,9INCH_CO2_ONSHORE,1,LL,1
9,8,12INCH_CO2_ONSHORE,1,LL,1
9,8,16INCH_CO2_ONSHORE,1,LL,1
9,8,24INCH_CO2_ONSHORE,1,LL,1
9,8,28INCH_CO2_ONSHORE,1,LL,1
9,8,32INCH_CO2_ONSHORE,1,LL,1
9,8,40INCH_CO2_ONSHORE,1,LL,1
9,10,6INCH_CO2_ONSHORE,1,LL,1
9,10,9INCH_CO2_ONSHORE,1,LL,1
9,10,12INCH_CO2_ONSHORE,1,LL,1
9,10,16INCH_CO2_ONSHORE,1,LL,1
9,10,24INCH_CO2_ONSHORE,1,LL,1
9,10,28INCH_CO2_ONSHORE,1,LL,1
9,10,32INCH_CO2_ONSHORE,1,LL,1
9,10,40INCH_CO2_ONSHORE,1,LL,1
9,11,6INCH_CO2_ONSHORE,1,LL,1
9,11,9INCH_CO2_ONSHORE,1,LL,1
9,11,12INCH_CO2_ONSHORE,1,LL,1
9,11,16INCH_CO2_ONSHORE,1,LL,1
9,11,24INCH_CO2_ONSHORE,1,LL,1
9,11,28INCH_CO2_ONSHORE,1,LL,1
9,11,32INCH_CO2_ONSHORE,1,LL,1
9,11,40INCH_CO2_ONSHORE,1,LL,1
9,12,6INCH_CO2_ONSHORE,1,LL,1
9,12,9INCH_CO2_ONSHORE,1,LL,1
9,12,12INCH_CO2_ONSHORE,1,LL,1
9,12,16INCH_CO2_ONSHORE,1,LL,1
9,12,24INCH_CO2_ONSHORE,1,LL,1
9,12,28INCH_CO2_ONSHORE,1,LL,1
9,12,32INCH_CO2_ONSHORE,1,LL,1
9,12,40INCH_CO2_ONSHORE,1,LL,1
9,13,6INCH_CO2_ONSHORE,1,LL,1
9,13,9INCH_CO2_ONSHORE,1,LL,1
9,13,12INCH_CO2_ONSHORE,1,LL,1
9,13,16INCH_CO2_ONSHORE,1,LL,1
9,13,24INCH_CO2_ONSHORE,1,LL,1
9,13,28INCH_CO2_ONSHORE,1,LL,1
9,13,32INCH_CO2_ONSHORE,1,LL,1
9,13,40INCH_CO2_ONSHORE,1,LL,1
9,14,6INCH_CO2_ONSHORE,1,LL,1
9,14,9INCH_CO2_ONSHORE,1,LL,1
9,14,12INCH_CO2_ONSHORE,1,LL,1
9,14,16INCH_CO2_ONSHORE,1,LL,1
9,14,24INCH_CO2_ONSHORE,1,LL,1
9,14,28INCH_CO2_ONSHORE,1,LL,1
9,14,32INCH_CO2_ONSHORE,1,LL,1
9,14,40INCH_CO2_ONSHORE,1,LL,1
9,15,6INCH_CO2_ONSHORE,1,LL,1
9,15,9INCH_CO2_ONSHORE,1,LL,1
9,15,12INCH_CO2_ONSHORE,1,LL,1
9,15,16INCH_CO2_ONSHORE,1,LL,1
9,15,24INCH_CO2_ONSHORE,1,LL,1
9,15,28INCH_CO2_ONSHORE,1,LL,1
9,15,32INCH_CO2_ONSHORE,1,LL,1
9,15,40INCH_CO2_ONSHORE,1,LL,1
9,16,6INCH_CO2_ONSHORE,1,LL,1
9,16,9INCH_CO2_ONSHORE,1,LL,1
9,16,12INCH_CO2_ONSHORE,1,LL,1
9,16,16INCH_CO2_ONSHORE,1,LL,1
9,16,24INCH_CO2_ONSHORE,1,LL,1
9,16,28INCH_CO2_ONSHORE,1,LL,1
9,16,32INCH_CO2_ONSHORE,1,LL,1
9,16,40INCH_CO2_ONSHORE,1,LL,1
9,17,6INCH_CO2_ONSHORE,1,LL,1
9,17,9INCH_CO2_ONSHORE,1,LL,1
9,17,12INCH_CO2_ONSHORE,1,LL,1
9,17,16INCH_CO2_ONSHORE,1,LL,1
9,17,24INCH_CO2_ONSHORE,1,LL,1
9,17,28INCH_CO2_ONSHORE,1,LL,1
9,17,32INCH_CO2_ONSHORE,1,LL,1
9,17,40INCH_CO2_ONSHORE,1,LL,1
9,18,6INCH_CO2_ONSHORE,1,LL,1
9,18,9INCH_CO2_ONSHORE,1,LL,1
9,18,12INCH_CO2_ONSHORE,1,LL,1
9,18,16INCH_CO2_ONSHORE,1,LL,1
9,18,24INCH_CO2_ONSHORE,1,LL,1
9,18,28INCH_CO2_ONSHORE,1,LL,1
9,18,32INCH_CO2_ONSHORE,1,LL,1
9,18,40INCH_CO2_ONSHORE,1,LL,1
9,19,6INCH_CO2_ONSHORE,1,LL,1
9,19,9INCH_CO2_ONSHORE,1,LL,1
9,19,12INCH_CO2_ONSHORE,1,LL,1
9,19,16INCH_CO2_ONSHORE,1,LL,1
9,19,24INCH_CO2_ONSHORE,1,LL,1
9,19,28INCH_CO2_ONSHORE,1,LL,1
9,19,32INCH_CO2_ONSHORE,1,LL,1
9,19,40INCH_CO2_ONSHORE,1,LL,1
9,20,6INCH_CO2_ONSHORE,1,LL,1
9,20,9INCH_CO2_ONSHORE,1,LL,1
9,20,12INCH_CO2_ONSHORE,1,LL,1
9,20,16INCH_CO2_ONSHORE,1,LL,1
9,20,24INCH_CO2_ONSHORE,1,LL,1
9,20,28INCH_CO2_ONSHORE,1,LL,1
9,20,32INCH_CO2_ONSHORE,1,LL,1
9,20,40INCH_CO2_ONSHORE,1,LL,1
9,21,6INCH_CO2_ONSHORE,1,LL,1
9,21,9INCH_CO2_ONSHORE,1,LL,1
9,21,12INCH_CO2_ONSHORE,1,LL,1
9,21,16INCH_CO2_ONSHORE,1,LL,1
9,21,24INCH_CO2_ONSHORE,1,LL,1
9,21,28INCH_CO2_ONSHORE,1,LL,1
9,21,32INCH_CO2_ONSHORE,1,LL,1
9,21,40INCH_CO2_ONSHORE,1,LL,1
9,22,6INCH_CO2_ONSHORE,1,LL,1
9,22,9INCH_CO2_ONSHORE,1,LL,1
9,22,12INCH_CO2_ONSHORE,1,LL,1
9,22,16INCH_CO2_ONSHORE,1,LL,1
9,22,24INCH_CO2_ONSHORE,1,LL,1
9,22,28INCH_CO2_ONSHORE,1,LL,1
9,22,32INCH_CO2_ONSHORE,1,LL,1
9,22,40INCH_CO2_ONSHORE,1,LL,1
9,23,6INCH_CO2_ONSHORE,1,LL,1
9,23,9INCH_CO2_ONSHORE,1,LL,1
9,23,12INCH_CO2_ONSHORE,1,LL,1
9,23,16INCH_CO2_ONSHORE,1,LL,1
9,23,24INCH_CO2_ONSHORE,1,LL,1
9,23,28INCH_CO2_ONSHORE,1,LL,1
9,23,32INCH_CO2_ONSHORE,1,LL,1
9,23,40INCH_CO2_ONSHORE,1,LL,1
9,24,6INCH_CO2_ONSHORE,1,LL,1
9,24,9INCH_CO2_ONSHORE,1,LL,1
9,24,12INCH_CO2_ONSHORE,1,LL,1
9,24,16INCH_CO2_ONSHORE,1,LL,1
9,24,24INCH_CO2_ONSHORE,1,LL,1
9,24,28INCH_CO2_ONSHORE,1,LL,1
9,24,32INCH_CO2_ONSHORE,1,LL,1
9,24,40INCH_CO2_ONSHORE,1,LL,1
9,25,6INCH_CO2_ONSHORE,1,LL,1
9,25,9INCH_CO2_ONSHORE,1,LL,1
9,25,12INCH_CO2_ONSHORE,1,LL,1
9,25,16INCH_CO2_ONSHORE,1,LL,1
9,25,24INCH_CO2_ONSHORE,1,LL,1
9,25,28INCH_CO2_ONSHORE,1,LL,1
9,25,32INCH_CO2_ONSHORE,1,LL,1
9,25,40INCH_CO2_ONSHORE,1,LL,1
9,26,6INCH_CO2_ONSHORE,1,LL,1
9,26,9INCH_CO2_ONSHORE,1,LL,1
9,26,12INCH_CO2_ONSHORE,1,LL,1
9,26,16INCH_CO2_ONSHORE,1,LL,1
9,26,24INCH_CO2_ONSHORE,1,LL,1
9,26,28INCH_CO2_ONSHORE,1,LL,1
9,26,32INCH_CO2_ONSHORE,1,LL,1
9,26,40INCH_CO2_ONSHORE,1,LL,1
10,1,6INCH_CO2_ONSHORE,1,LL,1
10,1,9INCH_CO2_ONSHORE,1,LL,1
10,1,12INCH_CO2_ONSHORE,1,LL,1
10,1,16INCH_CO2_ONSHORE,1,LL,1
10,1,24INCH_CO2_ONSHORE,1,LL,1
10,1,28INCH_CO2_ONSHORE,1,LL,1
10,1,32INCH_CO2_ONSHORE,1,LL,1
10,1,40INCH_CO2_ONSHORE,1,LL,1
10,2,6INCH_CO2_ONSHORE,1,LL,1
10,2,9INCH_CO2_ONSHORE,1,LL,1
10,2,12INCH_CO2_ONSHORE,1,LL,1
10,2,16INCH_CO2_ONSHORE,1,LL,1
10,2,24INCH_CO2_ONSHORE,1,LL,1
10,2,28INCH_CO2_ONSHORE,1,LL,1
10,2,32INCH_CO2_ONSHORE,1,LL,1
10,2,40INCH_CO2_ONSHORE,1,LL,1
10,3,6INCH_CO2_ONSHORE,1,LL,1
10,3,9INCH_CO2_ONSHORE,1,LL,1
10,3,12INCH_CO2_ONSHORE,1,LL,1
10,3,16INCH_CO2_ONSHORE,1,LL,1
10,3,24INCH_CO2_ONSHORE,1,LL,1
10,3,28INCH_CO2_ONSHORE,1,LL,1
10,3,32INCH_CO2_ONSHORE,1,LL,1
10,3,40INCH_CO2_ONSHORE,1,LL,1
10,4,6INCH_CO2_ONSHORE,1,LL,1
10,4,9INCH_CO2_ONSHORE,1,LL,1
10,4,12INCH_CO2_ONSHORE,1,LL,1
10,4,16INCH_CO2_ONSHORE,1,LL,1
10,4,24INCH_CO2_ONSHORE,1,LL,1
10,4,28INCH_CO2_ONSHORE,1,LL,1
10,4,32INCH_CO2_ONSHORE,1,LL,1
10,4,40INCH_CO2_ONSHORE,1,LL,1
10,5,6INCH_CO2_ONSHORE,1,LL,1
10,5,9INCH_CO2_ONSHORE,1,LL,1
10,5,12INCH_CO2_ONSHORE,1,LL,1
10,5,16INCH_CO2_ONSHORE,1,LL,1
10,5,24INCH_CO2_ONSHORE,1,LL,1
10,5,28INCH_CO2_ONSHORE,1,LL,1
10,5,32INCH_CO2_ONSHORE,1,LL,1
10,5,40INCH_CO2_ONSHORE,1,LL,1
10,6,6INCH_CO2_ONSHORE,1,LL,1
10,6,9INCH_CO2_ONSHORE,1,LL,1
10,6,12INCH_CO2_ONSHORE,1,LL,1
10,6,16INCH_CO2_ONSHORE,1,LL,1
10,6,24INCH_CO2_ONSHORE,1,LL,1
10,6,28INCH_CO2_ONSHORE,1,LL,1
10,6,32INCH_CO2_ONSHORE,1,LL,1
10,6,40INCH_CO2_ONSHORE,1,LL,1
10,7,6INCH_CO2_ONSHORE,1,LL,1
10,7,9INCH_CO2_ONSHORE,1,LL,1
10,7,12INCH_CO2_ONSHORE,1,LL,1
10,7,16INCH_CO2_ONSHORE,1,LL,1
10,7,24INCH_CO2_ONSHORE,1,LL,1
10,7,28INCH_CO2_ONSHORE,1,LL,1
10,7,32INCH_CO2_ONSHORE,1,LL,1
10,7,40INCH_CO2_ONSHORE,1,LL,1
10,8,6INCH_CO2_ONSHORE,1,LL,1
10,8,9INCH_CO2_ONSHORE,1,LL,1
10,8,12INCH_CO2_ONSHORE,1,LL,1
10,8,16INCH_CO2_ONSHORE,1,LL,1
10,8,24INCH_CO2_ONSHORE,1,LL,1
10,8,28INCH_CO2_ONSHORE,1,LL,1
10,8,32INCH_CO2_ONSHORE,1,LL,1
10,8,40INCH_CO2_ONSHORE,1,LL,1
10,9,6INCH_CO2_ONSHORE,1,LL,1
10,9,9INCH_CO2_ONSHORE,1,LL,1
10,9,12INCH_CO2_ONSHORE,1,LL,1
10,9,16INCH_CO2_ONSHORE,1,LL,1
10,9,24INCH_CO2_ONSHORE,1,LL,1
10,9,28INCH_CO2_ONSHORE,1,LL,1
10,9,32INCH_CO2_ONSHORE,1,LL,1
10,9,40INCH_CO2_ONSHORE,1,LL,1
10,11,6INCH_CO2_ONSHORE,1,LL,1
10,11,9INCH_CO2_ONSHORE,1,LL,1
10,11,12INCH_CO2_ONSHORE,1,LL,1
10,11,16INCH_CO2_ONSHORE,1,LL,1
10,11,24INCH_CO2_ONSHORE,1,LL,1
10,11,28INCH_CO2_ONSHORE,1,LL,1
10,11,32INCH_CO2_ONSHORE,1,LL,1
10,11,40INCH_CO2_ONSHORE,1,LL,1
10,12,6INCH_CO2_ONSHORE,1,LL,1
10,12,9INCH_CO2_ONSHORE,1,LL,1
10,12,12INCH_CO2_ONSHORE,1,LL,1
10,12,16INCH_CO2_ONSHORE,1,LL,1
10,12,24INCH_CO2_ONSHORE,1,LL,1
10,12,28INCH_CO2_ONSHORE,1,LL,1
10,12,32INCH_CO2_ONSHORE,1,LL,1
10,12,40INCH_CO2_ONSHORE,1,LL,1
10,13,6INCH_CO2_ONSHORE,1,LL,1
10,13,9INCH_CO2_ONSHORE,1,LL,1
10,13,12INCH_CO2_ONSHORE,1,LL,1
10,13,16INCH_CO2_ONSHORE,1,LL,1
10,13,24INCH_CO2_ONSHORE,1,LL,1
10,13,28INCH_CO2_ONSHORE,1,LL,1
10,13,32INCH_CO2_ONSHORE,1,LL,1
10,13,40INCH_CO2_ONSHORE,1,LL,1
10,14,6INCH_CO2_ONSHORE,1,LL,1
10,14,9INCH_CO2_ONSHORE,1,LL,1
10,14,12INCH_CO2_ONSHORE,1,LL,1
10,14,16INCH_CO2_ONSHORE,1,LL,1
10,14,24INCH_CO2_ONSHORE,1,LL,1
10,14,28INCH_CO2_ONSHORE,1,LL,1
10,14,32INCH_CO2_ONSHORE,1,LL,1
10,14,40INCH_CO2_ONSHORE,1,LL,1
10,15,6INCH_CO2_ONSHORE,1,LL,1
10,15,9INCH_CO2_ONSHORE,1,LL,1
10,15,12INCH_CO2_ONSHORE,1,LL,1
10,15,16INCH_CO2_ONSHORE,1,LL,1
10,15,24INCH_CO2_ONSHORE,1,LL,1
10,15,28INCH_CO2_ONSHORE,1,LL,1
10,15,32INCH_CO2_ONSHORE,1,LL,1
10,15,40INCH_CO2_ONSHORE,1,LL,1
10,16,6INCH_CO2_ONSHORE,1,LL,1
10,16,9INCH_CO2_ONSHORE,1,LL,1
10,16,12INCH_CO2_ONSHORE,1,LL,1
10,16,16INCH_CO2_ONSHORE,1,LL,1
10,16,24INCH_CO2_ONSHORE,1,LL,1
10,16,28INCH_CO2_ONSHORE,1,LL,1
10,16,32INCH_CO2_ONSHORE,1,LL,1
10,16,40INCH_CO2_ONSHORE,1,LL,1
10,17,6INCH_CO2_ONSHORE,1,LL,1
10,17,9INCH_CO2_ONSHORE,1,LL,1
10,17,12INCH_CO2_ONSHORE,1,LL,1
10,17,16INCH_CO2_ONSHORE,1,LL,1
10,17,24INCH_CO2_ONSHORE,1,LL,1
10,17,28INCH_CO2_ONSHORE,1,LL,1
10,17,32INCH_CO2_ONSHORE,1,LL,1
10,17,40INCH_CO2_ONSHORE,1,LL,1
10,18,6INCH_CO2_ONSHORE,1,LL,1
10,18,9INCH_CO2_ONSHORE,1,LL,1
10,18,12INCH_CO2_ONSHORE,1,LL,1
10,18,16INCH_CO2_ONSHORE,1,LL,1
10,18,24INCH_CO2_ONSHORE,1,LL,1
10,18,28INCH_CO2_ONSHORE,1,LL,1
10,18,32INCH_CO2_ONSHORE,1,LL,1
10,18,40INCH_CO2_ONSHORE,1,LL,1
10,19,6INCH_CO2_ONSHORE,1,LL,1
10,19,9INCH_CO2_ONSHORE,1,LL,1
10,19,12INCH_CO2_ONSHORE,1,LL,1
10,19,16INCH_CO2_ONSHORE,1,LL,1
10,19,24INCH_CO2_ONSHORE,1,LL,1
10,19,28INCH_CO2_ONSHORE,1,LL,1
10,19,32INCH_CO2_ONSHORE,1,LL,1
10,19,40INCH_CO2_ONSHORE,1,LL,1
10,20,6INCH_CO2_ONSHORE,1,LL,1
10,20,9INCH_CO2_ONSHORE,1,LL,1
10,20,12INCH_CO2_ONSHORE,1,LL,1
10,20,16INCH_CO2_ONSHORE,1,LL,1
10,20,24INCH_CO2_ONSHORE,1,LL,1
10,20,28INCH_CO2_ONSHORE,1,LL,1
10,20,32INCH_CO2_ONSHORE,1,LL,1
10,20,40INCH_CO2_ONSHORE,1,LL,1
10,21,6INCH_CO2_ONSHORE,1,LL,1
10,21,9INCH_CO2_ONSHORE,1,LL,1
10,21,12INCH_CO2_ONSHORE,1,LL,1
10,21,16INCH_CO2_ONSHORE,1,LL,1
10,21,24INCH_CO2_ONSHORE,1,LL,1
10,21,28INCH_CO2_ONSHORE,1,LL,1
10,21,32INCH_CO2_ONSHORE,1,LL,1
10,21,40INCH_CO2_ONSHORE,1,LL,1
10,22,6INCH_CO2_ONSHORE,1,LL,1
10,22,9INCH_CO2_ONSHORE,1,LL,1
10,22,12INCH_CO2_ONSHORE,1,LL,1
10,22,16INCH_CO2_ONSHORE,1,LL,1
10,22,24INCH_CO2_ONSHORE,1,LL,1
10,22,28INCH_CO2_ONSHORE,1,LL,1
10,22,32INCH_CO2_ONSHORE,1,LL,1
10,22,40INCH_CO2_ONSHORE,1,LL,1
10,23,6INCH_CO2_ONSHORE,1,LL,1
10,23,9INCH_CO2_ONSHORE,1,LL,1
10,23,12INCH_CO2_ONSHORE,1,LL,1
10,23,16INCH_CO2_ONSHORE,1,LL,1
10,23,24INCH_CO2_ONSHORE,1,LL,1
10,23,28INCH_CO2_ONSHORE,1,LL,1
10,23,32INCH_CO2_ONSHORE,1,LL,1
10,23,40INCH_CO2_ONSHORE,1,LL,1
10,24,6INCH_CO2_ONSHORE,1,LL,1
10,24,9INCH_CO2_ONSHORE,1,LL,1
10,24,12INCH_CO2_ONSHORE,1,LL,1
10,24,16INCH_CO2_ONSHORE,1,LL,1
10,24,24INCH_CO2_ONSHORE,1,LL,1
10,24,28INCH_CO2_ONSHORE,1,LL,1
10,24,32INCH_CO2_ONSHORE,1,LL,1
10,24,40INCH_CO2_ONSHORE,1,LL,1
10,25,6INCH_CO2_ONSHORE,1,LL,1
10,25,9INCH_CO2_ONSHORE,1,LL,1
10,25,12INCH_CO2_ONSHORE,1,LL,1
10,25,16INCH_CO2_ONSHORE,1,LL,1
10,25,24INCH_CO2_ONSHORE,1,LL,1
10,25,28INCH_CO2_ONSHORE,1,LL,1
10,25,32INCH_CO2_ONSHORE,1,LL,1
10,25,40INCH_CO2_ONSHORE,1,LL,1
10,26,6INCH_CO2_ONSHORE,1,LL,1
10,26,9INCH_CO2_ONSHORE,1,LL,1
10,26,12INCH_CO2_ONSHORE,1,LL,1
10,26,16INCH_CO2_ONSHORE,1,LL,1
10,26,24INCH_CO2_ONSHORE,1,LL,1
10,26,28INCH_CO2_ONSHORE,1,LL,1
10,26,32INCH_CO2_ONSHORE,1,LL,1
10,26,40INCH_CO2_ONSHORE,1,LL,1
11,1,6INCH_CO2_ONSHORE,1,LL,1
11,1,9INCH_CO2_ONSHORE,1,LL,1
11,1,12INCH_CO2_ONSHORE,1,LL,1
