Unnamed: 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
22;664.4865507390837;58.46525306235609;205.52033109475045;261.4040112460828;65.54025718533686;390.6229506614658;183.6069460476581;156.16921370409625;134.2667463938578;132.09701552431596;148.39034024375147;134.32564688660304;152.97494911323253;135.9733990158091;108.25542384672636;90.31437373729564;58.59230622304379;90.02041278842331;75.3918119051264;53.975235876563175;35.340798583849754;0.0;39.46823122185439;57.557814776723625;92.50481270334105;334.8034990259044;374.5001842466611;289.9233065060158;335.8924337091034;326.327105981831;334.9113948067665;369.57685247335;368.6145217605517;314.9039885473755
23;695.9830640111654;92.884895285818;243.8850743327444;288.96528331156253;84.37942194489037;390.10975891435976;144.94594275055704;116.76111159640448;94.80820505491393;93.36219332842484;113.4742044226568;100.3626034961896;124.7039658792724;107.47001115272133;82.28383676059005;67.4140209865084;47.44219472315809;83.86504968275811;78.28406593870548;78.10647303811399;61.95762405918362;39.46823122185439;0.0;18.33891143168329;59.287556284924975;323.8228100428669;367.1611942835616;262.1657799009737;318.87213292447467;292.014454445153;320.50481003952547;348.1854212865591;349.8899706277502;298.27543424361085
24;712.6948140146503;108.56199743517485;262.22136491280065;304.76907877002105;99.57006698324052;394.82278191554815;128.48738152819473;99.1704770894525;77.04557052288295;77.07114406129625;100.98096266817456;88.97800980220728;117.12964548775976;100.19905616660796;77.93117187684555;66.31619679895124;55.69089615126228;90.55451850896608;88.96832715687252;94.66116110120394;79.39008394661882;57.557814776723625;18.33891143168329;0.0;44.45819103732485;323.8987478986732;368.8106515892351;253.41977508854688;315.9033038381008;278.8634923099026;318.8800723624768;342.7495313800714;345.8887182813044;295.6164667518964
25;754.9896400040005;129.9272575187454;296.9519841640836;348.24600714203353;143.4088027421485;433.42075100137487;121.0698586018296;86.31871320280787;65.83640969930865;76.76157432735906;112.62615813040412;105.26097614994367;140.07016719887005;124.9920026862192;109.76653660490408;103.36761744364163;99.61036624831826;133.09443664189652;133.2113976328975;137.36917533938094;120.79503824223738;92.50481270334105;59.287556284924975;44.45819103732485;0.0;356.4038922622808;403.4584275751784;268.9672815910743;343.2373813154674;280.8371602533827;348.6078395375818;364.9058872731043;370.9846285182417;323.70718087973904
26;641.3899651227327;385.2146327923532;406.68290997384;307.8328443084591;282.54969074965464;113.92738371024925;291.2903349778787;311.5068911131858;314.0781835934006;295.059357357532;256.5409344251874;256.9868644507699;219.9844494876322;232.6916525270315;247.2603884343794;257.66896758637193;279.2627039340998;244.88050313950905;260.51475431576165;296.83528466007493;309.06347010581584;334.8034990259044;323.8228100428669;323.8987478986732;356.4038922622808;0.0;53.17634213393216;157.83192909090047;53.78839671263664;240.9284728471748;30.15600520920316;103.92111100520307;78.81660350082986;53.61494061394838
27;613.5171452922837;421.7698174383237;423.6564856791365;310.1609964761274;318.041413794019;68.96273386694105;343.5680426163966;362.6953717734128;364.2072987733368;345.0765368972439;307.09877002567265;306.59737454862915;269.6789240054776;281.40493406651655;293.7331081237406;302.5493925327174;321.21153492762056;285.63277101849724;299.2306686729629;332.4670686423765;346.30293154478926;374.5001842466611;367.1611942835616;368.8106515892351;403.4584275751784;53.17634213393216;0.0;209.59773921964228;99.89307534246969;290.884487642341;77.99915028875847;140.34304865866736;112.29354498585576;105.29134822522808
28;767.4270624667676;348.2201359895574;436.69858878601474;386.3051188670133;265.2129638208537;270.95686659596265;166.2768313184565;196.9844669929417;209.0031990698266;193.39877924285207;156.4071174404091;165.5203592762794;137.6017049335154;154.84637707798734;181.7786901734784;199.6310500003746;232.72656642434487;212.5459346293317;233.90917927948144;276.1803372483757;279.36237884392386;289.9233065060158;262.1657799009737;253.41977508854688;268.9672815910743;157.83192909090047;209.59773921964228;0.0;112.3626551782301;86.28204335893818;131.87630893906808;105.4029812232453;122.34997210553936;104.40970080579986
29;693.6087458081453;390.14284360132456;433.6041802900832;347.5582146022495;291.2247279310485;165.97751891015548;262.7662413330578;287.43069989363573;293.55349806978074;275.24256934159;235.85847384908865;239.3140772122619;203.2709748223193;218.35706602335645;237.97494217201995;251.4594564988455;277.9402220918218;246.7658544684503;265.1351180319651;304.91433879308096;314.5141949170215;335.8924337091034;318.87213292447467;315.9033038381008;343.2373813154674;53.78839671263664;99.89307534246969;112.3626551782301;0.0;191.1880542297888;23.64428386309333;53.70099831730919;35.973452515788026;21.1136167304318
30;851.4322156081429;384.0618157696739;497.343528208402;463.0459926479653;317.2805015008946;354.8040635430842;161.09643649334683;196.45158045833304;215.153450928302;205.4677314397082;178.55231878146196;192.1183839745961;178.53366520105902;193.73105637601785;221.91375892087487;240.6053128096908;274.76990011523964;264.3437188309575;285.3970306912558;325.74154174281995;324.45441440069885;326.327105981831;292.014454445153;278.8634923099026;280.8371602533827;240.9284728471748;290.884487642341;86.28204335893818;191.1880542297888;0.0;213.02022638146423;166.19563498141198;190.6328404340191;187.4005457510844
31;670.7644651911924;387.62387071358506;421.6237520821964;329.98492392011366;286.7552512725777;142.8103737244936;274.8478301228332;297.55757562457825;302.08609722610686;283.38834146285524;244.2251656513789;246.3228278799103;209.6174576756925;223.72102884361587;241.1770971612919;253.35967248402085;277.80116188387467;245.0466425435918;262.3155006930021;300.76002484612985;311.5446945632043;334.9113948067665;320.50481003952547;318.8800723624768;348.6078395375818;30.15600520920316;77.99915028875847;131.87630893906808;23.64428386309333;213.02022638146423;0.0;74.96847364476052;52.043431811970464;28.70458746359626
32;745.3093913849877;425.863331225881;481.9805297142348;400.5934355910802;330.8861606701836;209.1693863699552;270.4212058703108;299.41244148436255;309.17161936226165;292.1441906785731;253.3229579774234;259.6475007678881;226.18896629264145;242.72427446995303;265.93106630521214;281.4708709703356;310.9931395081182;282.933555293081;302.69152902366386;343.961225470689;351.6576960681432;369.57685247335;348.1854212865591;342.7495313800714;364.9058872731043;103.92111100520307;140.34304865866736;105.4029812232453;53.70099831730919;166.19563498141198;74.96847364476052;0.0;28.17043839939741;69.49402566849948
33;719.4442975612426;423.6365285670672;469.5644708863752;381.7250565213729;325.79650424522447;181.1891891438085;283.1164372699013;310.20957369024285;318.2247905892358;300.4856274073324;261.1962772128595;266.07170949877747;231.0487433634038;246.8933453534177;268.1865453403802;282.5759392909694;310.3167429370223;280.17279025702646;299.0381462927754;339.3313560191754;348.37130029634613;368.6145217605517;349.8899706277502;345.8887182813044;370.9846285182417;78.81660350082986;112.29354498585576;122.34997210553936;35.973452515788026;190.6328404340191;52.043431811970464;28.17043839939741;0.0;56.29903030080272
34;684.9088979971568;369.0520764550742;414.0126247434061;331.3898305687444;270.1373598024396;167.4048823967604;246.70975213167284;270.1162482714197;275.364704157606;256.84684430149565;217.53641213108827;220.3587146484731;183.99240131207245;198.72465395808524;217.6926307499968;230.8800093973488;257.0305659022526;225.69590468397024;244.02531460894195;283.81288814687235;293.4046042754404;314.9039885473755;298.27543424361085;295.6164667518964;323.70718087973904;53.61494061394838;105.29134822522808;104.40970080579986;21.1136167304318;187.4005457510844;28.70458746359626;69.49402566849948;56.29903030080272;0.0
