index;OID;Longitude;Latitude;route_CO2;PIP_IDs;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
30;CID46;8.336864;51.602063;;;CALCINED_CLAY_CEMENT;31;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6706789.413432004;8.742259145773879;0.0;527637.9567282042;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;8.742259145773879;70.68137193620431;495979.67932451185;26.43485124770033;79.42363108197819;240.16124873388955;0.17054460398355775;0.43877588270372164;0.028625087579036312;0.4244633389142035
5;CID9;8.335833;51.599521;;;CALCINED_CLAY_CEMENT;6;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6713457.293151687;8.748911591818981;0.0;527651.1424603498;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;8.748911591818981;70.68313827167385;495992.0739127288;26.45496692017163;79.43204986349284;240.18670545317872;0.1816635235147351;0.46740139906198824;0.0286255163582666;0.45308864088285494
17;CID26;8.336089;51.595161;;;CALCINED_CLAY_CEMENT;18;1;LL;1.0;891770.0000832;8101689.859883996;1022783.2869098125;5979463.469979469;8.75615676104422;0.0;469467.1020143265;762470.4842311369;294916.9021646128;0.3867912375152493;0.0;8.75615676104422;70.68506198504161;441299.0758934669;26.476874869540318;79.44121874608584;240.21443032879856;0.19155609162831877;0.492870104832011;0.025468705770022748;0.48013575194699964
29;CID45;10.998115;48.884764;;;CALCINED_CLAY_CEMENT;30;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6797820.315584971;8.833079345067826;0.0;527770.8093093396;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;8.833079345067826;70.69916861398343;496104.56075077923;26.709473449878192;79.53224795905126;240.48968454670856;0.20267501115949613;0.521499512567627;0.028629407735616064;0.507184808699819
22;CID35;10.698973;48.774206;;;CALCINED_CLAY_CEMENT;23;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6986603.062024209;9.021425129294588;0.0;527902.5479488281;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;9.021425129294588;70.71681607026918;496228.3950718984;27.27899360549755;79.73824119956376;241.11256709688007;0.21379393069067348;0.550133204236196;0.028633691668568995;0.5358163584019116
21;CID30;8.055751;51.765425;;;CALCINED_CLAY_CEMENT;22;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6718674.525664229;8.754116748368519;0.0;530478.2802614653;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;8.754116748368519;71.06185624654177;498649.5834457774;26.470706277334767;79.81597299491028;241.34761257116062;0.22491285022185084;0.5788506546605459;0.02871745042434981;0.564491929448371
23;CID37;8.073849;51.759234;;;CALCINED_CLAY_CEMENT;24;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6732818.258788701;8.768227743983683;0.0;530506.249493719;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;8.768227743983683;71.0656029514224;498675.8745240958;26.51337511885774;79.83383069540609;241.40161070234856;0.2360317697530282;0.6075690146002526;0.028718359939706728;0.5932098346303992
10;CID17;8.03084;51.857225;;;CALCINED_CLAY_CEMENT;11;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6817770.121749897;8.852982974812475;0.0;530674.2418027248;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;8.852982974812475;71.08810687996632;498833.7872945613;26.769658063811015;79.9410898547788;241.7259410471361;0.24715068928420555;0.6362928373851137;0.028723822784861075;0.6219309259926831
20;CID29;9.888384;52.353363;;;CALCINED_CLAY_CEMENT;21;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;7248521.385829746;9.28273720908463;0.0;528255.4363454113;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;9.28273720908463;70.76408832521749;496560.1101646867;28.069149312768733;80.04682553430212;242.0456646921535;0.2582696088153829;0.6649380044282324;0.028645167043118702;0.650615420906673
13;CID20;8.746013;51.698479;;;CALCINED_CLAY_CEMENT;14;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;7296736.073072657;9.330840297164963;0.0;528135.5929664025;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;9.330840297164963;70.74803433528406;496447.4573884184;28.214603474759958;80.07887463244903;242.1425747846147;0.26938852834656024;0.6935792743535235;0.028641269925291146;0.6792586393908779
16;CID23;8.5105;51.618256;;;CALCINED_CLAY_CEMENT;17;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6952201.28671491;8.987102981367219;0.0;530940.079431443;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;8.987102981367219;71.12371798047656;499083.6746655564;27.17521026301906;80.11082096184377;242.2391741248285;0.28050744787773757;0.7223117417591443;0.028732467405620743;0.7079455080563339
24;CID39;12.181552;47.791873;;;CALCINED_CLAY_CEMENT;25;1;LL;1.0;714889.9999248;6494743.109526963;819917.18025256;5250114.454789546;9.394940726565173;0.0;376708.0182354218;611236.6690557034;236420.98763875436;0.3867912375152492;0.0;9.394940726565173;70.75236790123536;354105.5371412965;28.408430412151475;80.14730862780053;242.34950556271656;0.28843785371928427;0.7427404566434478;0.020428714884303534;0.7325260992012961
1;CID2;8.503183;51.62267;;;CALCINED_CLAY_CEMENT;2;1;LL;1.0;1002319.9999632;9106031.576867536;1149574.6033194212;6983599.032288032;9.018428052775826;0.0;531002.1684733139;856991.6185285358;331476.84867084876;0.38679123751524924;0.0;9.018428052775826;71.13203530982271;499142.03836491506;27.269931042762863;80.15046336259854;242.35904485270103;0.2995567732504616;0.7714749430868658;0.028734486443418028;0.7571076998651568
27;CID42;10.162965;48.652954;;;CALCINED_CLAY_CEMENT;28;1;LL;1.0;943360.0000272001;8570382.66114298;1081952.5679009634;7129442.31375307;9.60849252879126;0.0;497362.0610287406;806580.3469032564;311978.21053418954;0.3867912375152492;0.0;9.60849252879126;70.78977525252172;467520.3373670161;29.05416854818624;80.39826778131298;243.10835608198505;0.31002163869225563;0.7984409690308037;0.026966025943937932;0.7849579560588348
18;CID27;8.7786;48.227348;;;CALCINED_CLAY_CEMENT;19;1;LL;1.0;1179199.9999464;10712978.325632885;1352440.7097757345;9054709.28355319;9.729681802901153;0.0;621714.9473089423;1008225.4335541717;389972.76313876675;0.38679123751524924;0.0;9.729681802901153;70.79118387658389;584412.0504704057;29.420620786731522;80.52086567948504;243.47906771926543;0.3231027204935264;0.8321489037458972;0.03370793471509348;0.8152949363883505
14;CID21;9.735574;48.368982;;;CALCINED_CLAY_CEMENT;15;1;LL;1.0;1400300.0000568;12721661.762783334;1606023.3429968301;11358895.863458991;10.16275227943481;0.0;738809.9881237578;1197267.7024485646;463092.65626711946;0.3867912375152492;0.0;10.16275227943481;70.84137894927035;694481.3888363324;30.730139692090454;81.00413122870516;244.9403665315922;0.3386365051338716;0.8721940992325795;0.04004519548668228;0.8521715014892384
26;CID41;9.732415;48.333264;;;CALCINED_CLAY_CEMENT;27;1;LL;1.0;1687729.9999199999;15332950.22853222;1935680.765862752;13984551.949143656;10.337006011827915;0.0;890796.7888036382;1443022.6517715994;558148.5172412734;0.3867912375152492;0.0;10.337006011827915;70.86813594464876;837348.9814754198;31.25704828841079;81.20514195647667;245.54818295515366;0.35735880346190396;0.9204700349048345;0.048275935672254966;0.8963320670687069
3;CID4;7.887637;52.17459;;;CALCINED_CLAY_BIOMASS_CEMENT;4;1;LL;1.0;1039169.9999232;9440812.149195382;1191838.3754559574;40926233.67638122;41.434572362590075;0.0;340611.3066943977;888498.6632943355;579581.0712607006;0.6523150739605571;0.0;41.434572362590075;44.009638060769646;320174.62829273386;74.29083987369022;85.44421042335972;153.19868874589525;0.37680002633759385;0.9515962449570423;0.031126210052207837;0.9360331399309384
11;CID18;9.876779;52.374756;;;CALCINED_CLAY_BIOMASS_CEMENT;12;1;LL;1.0;663299.9999808001;6026050.308267979;760747.8992614094;26293064.898186367;41.69077169694196;0.0;218001.58558725013;567126.806383584;369945.36465112225;0.6523150739605572;0.0;41.69077169694196;44.129092056989734;204921.4904520151;74.75019694289135;85.81986375393168;153.87222294302228;0.3892093175354006;0.9714832281602309;0.019886983203188602;0.9615397365586367
19;CID28;9.584787;53.875099;;;CALCINED_CLAY_BIOMASS_CEMENT;20;1;LL;1.0;950730.0000191999;8637338.77560855;1090405.3223282704;39282208.89915516;43.36893746766956;0.0;312840.9104510879;812881.7558564162;530255.0226926657;0.6523150739605571;0.0;43.36893746766956;44.18162446767919;294070.45582402265;77.75909355858794;87.55056193534875;156.9753084615645;0.406995968253131;1.0;0.028516771839769084;0.9857416140801154
