index;OID;Longitude;Latitude;route_CO2;PIP_IDs;process_tech;grid;Major Time;Scenario;number;capacity;CAPEX_tech;OPEX_fixed_tech;OPEX_var_tech;LCOP_tech;CO2_stored;CO2_emitted;CO2_generated;CO2_avoided;Decarb_rate;LCOP_transport_strg;LCOP_total;LCOP_nets;CO2_offset;LCOP_CO2_avoided;LCOP_total_w_nets;LCOP_CO2_avoided_w_NETs;Cummulative_CO2_avoided;Cummulative_CO2_avoided_w_nets;Width_CO2_avoided_w_nets;xticks
6;CID81;-5.865094;37.359736;;;BIOMASS_MINERAL_CEMENT;7;1;LL;1.0;1869999.999696;95899792.46295282;5932453.261244331;87006593.41565108;54.80342985771674;0.0;634794.1496270843;1598864.9597400778;1035959.3083675015;0.6479342123651981;0.0;54.80342985771674;45.57919452696236;596706.500649459;98.92513440394218;100.3826243846791;181.1996919692163;0.31026381815941934;0.586752119162537;0.039518971732570796;0.5669926332962516
2;CID77;-4.15978;42.874825;;;BIOMASS_MINERAL_CEMENT;3;1;LL;1.0;2102400.0;107818034.06785491;6669727.132870415;99387134.58268282;55.549020240496716;0.0;703536.7986154979;1797568.8192000003;1164706.3370405913;0.6479342123651981;0.0;55.549020240496716;44.93107477970862;661324.5906985679;100.27099230039664;100.48009502020534;181.3756352586218;0.3385987092084444;0.630951528629912;0.044199409467374995;0.6088518238962245
13;CID88;-5.619632;42.798654;;;BIOMASS_MINERAL_CEMENT;14;1;LL;1.0;1869999.999696;95899792.46295282;5932453.261244331;89139124.39941725;55.94382075831185;0.0;621555.9780391601;1598864.9597400778;1035959.3083675015;0.6479342123651981;0.0;55.94382075831185;44.6286734827124;584262.6193568103;100.9836428477986;100.57249424102426;181.54242418701665;0.36380145190872176;0.6701692939610676;0.03921776533115562;0.6505604112954898
8;CID83;-1.486787;41.475476;;;MINERAL_CEMENT;9;1;LL;1.0;1680000.0000192;86155963.29721574;5329690.631350056;36421018.86961044;29.955017686637287;0.0;884955.2427991513;1436413.4400164161;581969.1846492728;0.405154371601133;0.0;29.955017686637287;70.7273460025306;831857.928231202;86.47267079004207;100.68236368916789;290.6448923093277;0.37795955590155034;0.7043912354019233;0.03422194144085566;0.6872802646814955
24;CID99;-6.672312;37.359766;;;BIOMASS_MINERAL_CEMENT;25;1;LL;1.0;1299999.9999648002;66668304.92980223;4124165.3693382638;60999020.08836955;55.19816293447756;0.0;442315.5058590443;1111510.399969904;720185.615540226;0.647934212365198;0.0;55.19816293447756;45.68400274909486;415776.5755075015;99.63766321415766;100.88216568357242;182.10140907454422;0.3954801791714967;0.73188740606303;0.027496170661106767;0.7181393207324767
19;CID94;-6.073448;36.618249;;;BIOMASS_MINERAL_CEMENT;20;1;LL;1.0;2102400.0;107818034.06785491;6669727.132870415;98671521.28685908;55.20864100922591;0.0;715369.808361951;1797568.8192000003;1164706.3370405913;0.6479342123651981;0.0;55.20864100922591;45.686784853201836;672447.6198602339;99.6565770842469;100.89542586242774;182.1253448935046;0.4238150702205218;0.7763560504666625;0.04446864440363241;0.7541217282648462
16;CID91;-4.329333;36.714681;;;BIOMASS_MINERAL_CEMENT;17;1;LL;1.0;1299999.9999648002;66668304.92980223;4124165.3693382638;60638801.075945415;54.92107138645149;0.0;446380.63386446197;1111510.399969904;720185.615540226;0.647934212365198;0.0;54.92107138645149;46.10386440104903;419597.7958325941;99.13748797509247;101.02493578750051;182.35912199062665;0.44133569349046814;0.8039447144581111;0.02758866399144866;0.7901503824623868
10;CID85;0.54329;40.576824;;;MINERAL_CEMENT;11;1;LL;1.0;2102400.0;107818034.06785491;6669727.132870415;42940465.41781214;28.700338179580296;0.0;1133746.5822361826;1797568.8192000003;728292.8653527668;0.40515437160113305;0.0;28.700338179580296;72.40623741066504;1065721.7873020114;82.85072373944324;101.10657559024534;291.86948634732255;0.4590535493441482;0.847369164185989;0.043424449727877845;0.8256569393220501
31;CID106;-8.905132;39.685773;;;BIOMASS_MINERAL_CEMENT;32;1;LL;1.0;619999.999932;31795653.117740873;1966909.637521935;29923136.866290137;56.53896377148809;0.0;207331.12011199244;530104.9599418595;343473.1396908136;0.6479342123651981;0.0;56.53896377148809;44.90018614807998;194891.25290527285;102.05792967110293;101.43914991956808;183.10681586294774;0.4674095389029709;0.8604003718558779;0.013031207669888967;0.8538847680209334
32;CID107;-8.987387;39.655677;;;BIOMASS_MINERAL_CEMENT;33;1;LL;1.0;1999999.999272;102566622.93436943;6344869.796844211;96151891.68514802;56.35178564838105;0.0;673397.4110833274;1710015.9993775545;1107977.8696885828;0.6479342123651981;0.0;56.35178564838105;45.20815505745849;632993.5664183275;101.72005627460355;101.55994070583955;183.3248541280287;0.4943643439245759;0.9025409009162297;0.04214052906035182;0.8814706363860538
18;CID93;-1.904785;36.966885;;;BIOMASS_MINERAL_CEMENT;19;1;LL;1.0;1389999.9999408;71283802.9622981;4409684.510224043;65250123.86488247;55.21837494489838;0.0;481714.7708552976;1188461.1199493837;770044.6196810651;0.6479342123651981;0.0;55.21837494489838;46.531869353953624;452811.88460397965;99.67414771617959;101.75024429885201;183.66836927963854;0.5130979334206125;0.9321403641737647;0.02959946325753493;0.9173406325449972
3;CID78;-3.474441;40.244961;;;MINERAL_CEMENT;4;1;LL;1.0;1055000.0000496;54103893.620117344;3346918.8192109517;25013873.064160272;31.98567207549628;0.0;558913.6553968927;902033.4400424084;365462.7915635903;0.40515437160113305;0.0;31.98567207549628;71.1324222380674;525378.8360730789;92.33466393900588;103.11809431356369;297.6762395987856;0.5219888856307111;0.9537033471837219;0.021562983009957182;0.9429218556787433
11;CID86;-3.74396;39.934332;;;MINERAL_CEMENT;12;1;LL;1.0;935999.9999256001;48001179.546941854;2969399.065767923;23274903.208309673;33.142189371811384;0.0;506654.4291404285;800287.4879363877;324239.97427511646;0.405154371601133;0.0;33.142189371811384;72.67939974817685;476255.16339200264;95.6732411507916;105.82158911998823;305.48055535062787;0.5298769721402842;0.9730794770339419;0.01937612985022008;0.9633914121088318
20;CID95;-3.901136;40.009935;;;MINERAL_CEMENT;21;1;LL;1.0;1299999.9999648002;66668304.92980223;4124165.3693382638;32531427.299084328;33.300014634434454;0.0;704092.4364702418;1111510.399969904;450333.2976279304;0.405154371601133;0.0;33.300014634434454;72.72130498986826;661846.8902820271;96.12884335139537;106.02131962430272;306.05712754053593;0.5408326478485987;1.0;0.02692052296605807;0.986539738516971
